datetime,discharge_cfs,discharge_m3s
2018-08-01 08:00:00+00:00,3650,103.3564901
2018-08-01 09:00:00+00:00,3610,102.2238162
2018-08-01 10:00:00+00:00,3390,95.99410995
2018-08-01 11:00:00+00:00,3582.5,101.4451029
2018-08-01 12:00:00+00:00,3467.5,98.18866556
2018-08-01 13:00:00+00:00,3612.5,102.2946083
2018-08-01 14:00:00+00:00,3585,101.515895
2018-08-01 15:00:00+00:00,3697.5,104.7015403
2018-08-01 16:00:00+00:00,3620,102.5069847
2018-08-01 17:00:00+00:00,3530,99.95846847
2018-08-01 18:00:00+00:00,3577.5,101.3035187
2018-08-01 19:00:00+00:00,3577.5,101.3035187
2018-08-01 20:00:00+00:00,3650,103.3564901
2018-08-01 21:00:00+00:00,3607.5,102.1530241
2018-08-01 22:00:00+00:00,3532.5,100.0292606
2018-08-01 23:00:00+00:00,3710,105.0555009
2018-08-02 00:00:00+00:00,3737.5,105.8342141
2018-08-02 01:00:00+00:00,3847.5,108.9490673
2018-08-02 02:00:00+00:00,3795,107.4624328
2018-08-02 03:00:00+00:00,3880,109.8693648
2018-08-02 04:00:00+00:00,3835,108.5951067
2018-08-02 05:00:00+00:00,3850,109.0198594
2018-08-02 06:00:00+00:00,3812.5,107.9579776
2018-08-02 07:00:00+00:00,3912.5,110.7896623
2018-08-02 08:00:00+00:00,3962.5,112.2055046
2018-08-02 09:00:00+00:00,3932.5,111.3559992
2018-08-02 10:00:00+00:00,4062.5,115.0371893
2018-08-02 11:00:00+00:00,4050,114.6832287
2018-08-02 12:00:00+00:00,4097.5,116.0282789
2018-08-02 13:00:00+00:00,4120,116.665408
2018-08-02 14:00:00+00:00,4275,121.0545192
2018-08-02 15:00:00+00:00,4285,121.3376876
2018-08-02 16:00:00+00:00,4297.5,121.6916482
2018-08-02 17:00:00+00:00,4225,119.6386769
2018-08-02 18:00:00+00:00,4365,123.6030354
2018-08-02 19:00:00+00:00,4502.5,127.4966018
2018-08-02 20:00:00+00:00,4462.5,126.3639279
2018-08-02 21:00:00+00:00,4522.5,128.0629387
2018-08-02 22:00:00+00:00,4795,135.7792794
2018-08-02 23:00:00+00:00,4757.5,134.7173977
2018-08-03 00:00:00+00:00,5007.5,141.7966093
2018-08-03 01:00:00+00:00,4952.5,140.2391827
2018-08-03 02:00:00+00:00,5045,142.8584911
2018-08-03 03:00:00+00:00,4992.5,141.3718566
2018-08-03 04:00:00+00:00,5040,142.7169068
2018-08-03 05:00:00+00:00,5065,143.424828
2018-08-03 06:00:00+00:00,5097.5,144.3451255
2018-08-03 07:00:00+00:00,5110,144.6990861
2018-08-03 08:00:00+00:00,5132.5,145.3362151
2018-08-03 09:00:00+00:00,5157.5,146.0441363
2018-08-03 10:00:00+00:00,5177.5,146.6104732
2018-08-03 11:00:00+00:00,5200,147.2476023
2018-08-03 12:00:00+00:00,5237.5,148.309484
2018-08-03 13:00:00+00:00,5272.5,149.3005737
2018-08-03 14:00:00+00:00,5330,150.9287923
2018-08-03 15:00:00+00:00,5367.5,151.9906741
2018-08-03 16:00:00+00:00,5435,153.9020612
2018-08-03 17:00:00+00:00,5477.5,155.1055272
2018-08-03 18:00:00+00:00,5532.5,156.6629538
2018-08-03 19:00:00+00:00,5525,156.4505774
2018-08-03 20:00:00+00:00,5597.5,158.5035488
2018-08-03 21:00:00+00:00,5700,161.4060256
2018-08-03 22:00:00+00:00,5760,163.1050364
2018-08-03 23:00:00+00:00,5817.5,164.733255
2018-08-04 00:00:00+00:00,5905,167.2109791
2018-08-04 01:00:00+00:00,5977.5,169.2639505
2018-08-04 02:00:00+00:00,6050,171.3169219
2018-08-04 03:00:00+00:00,6122.5,173.3698933
2018-08-04 04:00:00+00:00,6192.5,175.3520725
2018-08-04 05:00:00+00:00,6265,177.4050439
2018-08-04 06:00:00+00:00,6330,179.2456389
2018-08-04 07:00:00+00:00,6395,181.086234
2018-08-04 08:00:00+00:00,6470,183.2099975
2018-08-04 09:00:00+00:00,6535,185.0505925
2018-08-04 10:00:00+00:00,6605,187.0327717
2018-08-04 11:00:00+00:00,6677.5,189.0857431
2018-08-04 12:00:00+00:00,6760,191.421883
2018-08-04 13:00:00+00:00,6827.5,193.3332701
2018-08-04 14:00:00+00:00,6890,195.103073
2018-08-04 15:00:00+00:00,6955,196.943668
2018-08-04 16:00:00+00:00,7027.5,198.9966394
2018-08-04 17:00:00+00:00,7062.5,199.9877291
2018-08-04 18:00:00+00:00,7082.5,200.554066
2018-08-04 19:00:00+00:00,7125,201.757532
2018-08-04 20:00:00+00:00,7182.5,203.3857506
2018-08-04 21:00:00+00:00,7197.5,203.8105033
2018-08-04 22:00:00+00:00,7227.5,204.6600087
2018-08-04 23:00:00+00:00,7275,206.005059
2018-08-05 00:00:00+00:00,7290,206.4298117
2018-08-05 01:00:00+00:00,7315,207.1377328
2018-08-05 02:00:00+00:00,7330,207.5624855
2018-08-05 03:00:00+00:00,7342.5,207.9164461
2018-08-05 04:00:00+00:00,7345,207.9872382
2018-08-05 05:00:00+00:00,7360,208.4119909
2018-08-05 06:00:00+00:00,7357.5,208.3411988
2018-08-05 07:00:00+00:00,7365,208.5535752
2018-08-05 08:00:00+00:00,7362.5,208.482783
2018-08-05 09:00:00+00:00,7362.5,208.482783
2018-08-05 10:00:00+00:00,7360,208.4119909
2018-08-05 11:00:00+00:00,7357.5,208.3411988
2018-08-05 12:00:00+00:00,7352.5,208.1996146
2018-08-05 13:00:00+00:00,7350,208.1288225
2018-08-05 14:00:00+00:00,7347.5,208.0580303
2018-08-05 15:00:00+00:00,7330,207.5624855
2018-08-05 16:00:00+00:00,7317.5,207.2085249
2018-08-05 17:00:00+00:00,7290,206.4298117
2018-08-05 18:00:00+00:00,7247.5,205.2263457
2018-08-05 19:00:00+00:00,7210,204.1644639
2018-08-05 20:00:00+00:00,7180,203.3149585
2018-08-05 21:00:00+00:00,7122.5,201.6867399
2018-08-05 22:00:00+00:00,7090,200.7664423
2018-08-05 23:00:00+00:00,7040,199.3506
2018-08-06 00:00:00+00:00,6995,198.0763419
2018-08-06 01:00:00+00:00,6942.5,196.5897075
2018-08-06 02:00:00+00:00,6880,194.8199046
2018-08-06 03:00:00+00:00,6827.5,193.3332701
2018-08-06 04:00:00+00:00,6772.5,191.7758435
2018-08-06 05:00:00+00:00,6722.5,190.3600012
2018-08-06 06:00:00+00:00,6672.5,188.9441589
2018-08-06 07:00:00+00:00,6620,187.4575244
2018-08-06 08:00:00+00:00,6585,186.4664348
2018-08-06 09:00:00+00:00,6542.5,185.2629688
2018-08-06 10:00:00+00:00,6500,184.0595028
2018-08-06 11:00:00+00:00,6462.5,182.9976211
2018-08-06 12:00:00+00:00,6420,181.7941551
2018-08-06 13:00:00+00:00,6400,181.2278182
2018-08-06 14:00:00+00:00,6375,180.519897
2018-08-06 15:00:00+00:00,6342.5,179.5995995
2018-08-06 16:00:00+00:00,6310,178.679302
2018-08-06 17:00:00+00:00,6287.5,178.0421729
2018-08-06 18:00:00+00:00,6257.5,177.1926675
2018-08-06 19:00:00+00:00,6205,175.7060331
2018-08-06 20:00:00+00:00,6152.5,174.2193987
2018-08-06 21:00:00+00:00,6065,171.7416746
2018-08-06 22:00:00+00:00,6015,170.3258323
2018-08-06 23:00:00+00:00,5957.5,168.6976136
2018-08-07 00:00:00+00:00,5872.5,166.2906816
2018-08-07 01:00:00+00:00,5802.5,164.3085024
2018-08-07 02:00:00+00:00,5722.5,162.0431546
2018-08-07 03:00:00+00:00,5652.5,160.0609754
2018-08-07 04:00:00+00:00,5587.5,158.2203803
2018-08-07 05:00:00+00:00,5535,156.7337459
2018-08-07 06:00:00+00:00,5495,155.601072
2018-08-07 07:00:00+00:00,5447.5,154.2560218
2018-08-07 08:00:00+00:00,5417.5,153.4065164
2018-08-07 09:00:00+00:00,5390,152.6278031
2018-08-07 10:00:00+00:00,5370,152.0614662
2018-08-07 11:00:00+00:00,5350,151.4951293
2018-08-07 12:00:00+00:00,5335,151.0703766
2018-08-07 13:00:00+00:00,5337.5,151.1411687
2018-08-07 14:00:00+00:00,5342.5,151.2827529
2018-08-07 15:00:00+00:00,5342.5,151.2827529
2018-08-07 16:00:00+00:00,5345,151.353545
2018-08-07 17:00:00+00:00,5340,151.2119608
2018-08-07 18:00:00+00:00,5330,150.9287923
2018-08-07 19:00:00+00:00,5305,150.2208712
2018-08-07 20:00:00+00:00,5265,149.0881973
2018-08-07 21:00:00+00:00,5155,145.9733442
2018-08-07 22:00:00+00:00,5197.5,147.1768102
2018-08-07 23:00:00+00:00,5122.5,145.0530467
2018-08-08 00:00:00+00:00,5047.5,142.9292832
2018-08-08 01:00:00+00:00,5005,141.7258172
2018-08-08 02:00:00+00:00,5062.5,143.3540359
2018-08-08 03:00:00+00:00,4855,137.4782902
2018-08-08 04:00:00+00:00,4917.5,139.2480931
2018-08-08 05:00:00+00:00,4837.5,136.9827454
2018-08-08 06:00:00+00:00,4700,133.089179
2018-08-08 07:00:00+00:00,4602.5,130.3282864
2018-08-08 08:00:00+00:00,4587.5,129.9035337
2018-08-08 09:00:00+00:00,4482.5,126.9302648
2018-08-08 10:00:00+00:00,4482.5,126.9302648
2018-08-08 11:00:00+00:00,4487.5,127.0718491
2018-08-08 12:00:00+00:00,4580,129.6911574
2018-08-08 13:00:00+00:00,4442.5,125.797591
2018-08-08 14:00:00+00:00,4382.5,124.0985802
2018-08-08 15:00:00+00:00,4352.5,123.2490748
2018-08-08 16:00:00+00:00,4227.5,119.709469
2018-08-08 17:00:00+00:00,4215,119.3555084
2018-08-08 18:00:00+00:00,4005,113.4089706
2018-08-08 19:00:00+00:00,4395,124.4525408
2018-08-08 20:00:00+00:00,4460,126.2931358
2018-08-08 21:00:00+00:00,4452.5,126.0807595
2018-08-08 22:00:00+00:00,4545,128.7000678
2018-08-08 23:00:00+00:00,4397.5,124.5233329
2018-08-09 00:00:00+00:00,4540,128.5584835
2018-08-09 01:00:00+00:00,4515,127.8505624
2018-08-09 02:00:00+00:00,4395,124.4525408
2018-08-09 03:00:00+00:00,4240,120.0634296
2018-08-09 04:00:00+00:00,4372.5,123.8154117
2018-08-09 05:00:00+00:00,4225,119.6386769
2018-08-09 06:00:00+00:00,4085,115.6743183
2018-08-09 07:00:00+00:00,4115,116.5238237
2018-08-09 08:00:00+00:00,3907.5,110.6480781
2018-08-09 09:00:00+00:00,4030,114.1168918
2018-08-09 10:00:00+00:00,3935,111.4267913
2018-08-09 11:00:00+00:00,4030,114.1168918
2018-08-09 12:00:00+00:00,4025,113.9753075
2018-08-09 13:00:00+00:00,3960,112.1347125
2018-08-09 14:00:00+00:00,3917.5,110.9312465
2018-08-09 15:00:00+00:00,3845,108.8782751
2018-08-09 16:00:00+00:00,3672.5,103.9936191
2018-08-09 17:00:00+00:00,3900,110.4357017
2018-08-09 18:00:00+00:00,3907.5,110.6480781
2018-08-09 19:00:00+00:00,3750,106.1881747
2018-08-09 20:00:00+00:00,3862.5,109.37382
2018-08-09 21:00:00+00:00,3800,107.604017
2018-08-09 22:00:00+00:00,3925,111.1436229
2018-08-09 23:00:00+00:00,4017.5,113.7629312
2018-08-10 00:00:00+00:00,4162.5,117.8688739
2018-08-10 01:00:00+00:00,4145,117.3733291
2018-08-10 02:00:00+00:00,4137.5,117.1609528
2018-08-10 03:00:00+00:00,3992.5,113.05501
2018-08-10 04:00:00+00:00,4115,116.5238237
2018-08-10 05:00:00+00:00,4105,116.2406553
2018-08-10 06:00:00+00:00,4027.5,114.0460996
2018-08-10 07:00:00+00:00,3805,107.7456013
2018-08-10 08:00:00+00:00,3725,105.4802536
2018-08-10 09:00:00+00:00,3602.5,102.0114398
2018-08-10 10:00:00+00:00,3575,101.2327266
2018-08-10 11:00:00+00:00,3645,103.2149058
2018-08-10 12:00:00+00:00,3660,103.6396585
2018-08-10 13:00:00+00:00,3805,107.7456013
2018-08-10 14:00:00+00:00,3737.5,105.8342141
2018-08-10 15:00:00+00:00,3740,105.9050063
2018-08-10 16:00:00+00:00,3646.666667,103.2621006
2018-08-10 17:00:00+00:00,3565,100.9495581
2018-08-10 18:00:00+00:00,3493.333333,98.92018409
2018-08-10 19:00:00+00:00,3747.5,106.1173826
2018-08-10 20:00:00+00:00,3652.5,103.4272822
2018-08-10 21:00:00+00:00,3862.5,109.37382
2018-08-10 22:00:00+00:00,3882.5,109.9401569
2018-08-10 23:00:00+00:00,3880,109.8693648
2018-08-11 00:00:00+00:00,3960,112.1347125
2018-08-11 01:00:00+00:00,3870,109.5861963
2018-08-11 02:00:00+00:00,3840,108.7366909
2018-08-11 03:00:00+00:00,3745,106.0465905
2018-08-11 04:00:00+00:00,3820,108.170354
2018-08-11 05:00:00+00:00,3777.5,106.966888
2018-08-11 06:00:00+00:00,3862.5,109.37382
2018-08-11 07:00:00+00:00,3765,106.6129274
2018-08-11 08:00:00+00:00,3580,101.3743108
2018-08-11 09:00:00+00:00,3485,98.68421037
2018-08-11 10:00:00+00:00,3552.5,100.5955975
2018-08-11 11:00:00+00:00,3710,105.0555009
2018-08-11 12:00:00+00:00,3517.5,99.60450789
2018-08-11 13:00:00+00:00,3552.5,100.5955975
2018-08-11 14:00:00+00:00,3627.5,102.719361
2018-08-11 15:00:00+00:00,3467.5,98.18866556
2018-08-11 16:00:00+00:00,3340,94.57826762
2018-08-11 17:00:00+00:00,3325,94.15351492
2018-08-11 18:00:00+00:00,3512.5,99.46292365
2018-08-11 19:00:00+00:00,3560,100.8079739
2018-08-11 20:00:00+00:00,3450,97.69312074
2018-08-11 21:00:00+00:00,3385,95.85252571
2018-08-11 22:00:00+00:00,3705,104.9139166
2018-08-11 23:00:00+00:00,3642.5,103.1441137
2018-08-12 00:00:00+00:00,3717.5,105.2678772
2018-08-12 01:00:00+00:00,3925,111.1436229
2018-08-12 02:00:00+00:00,3957.5,112.0639204
2018-08-12 03:00:00+00:00,3750,106.1881747
2018-08-12 04:00:00+00:00,3807.5,107.8163934
2018-08-12 05:00:00+00:00,3877.5,109.7985727
2018-08-12 06:00:00+00:00,3735,105.763422
2018-08-12 07:00:00+00:00,3512.5,99.46292365
2018-08-12 08:00:00+00:00,3600,101.9406477
2018-08-12 09:00:00+00:00,3527.5,99.88767635
2018-08-12 10:00:00+00:00,3640,103.0733216
2018-08-12 11:00:00+00:00,3655,103.4980743
2018-08-12 12:00:00+00:00,3767.5,106.6837195
2018-08-12 13:00:00+00:00,3720,105.3386693
2018-08-12 14:00:00+00:00,3847.5,108.9490673
2018-08-12 15:00:00+00:00,3672.5,103.9936191
2018-08-12 16:00:00+00:00,3552.5,100.5955975
2018-08-12 17:00:00+00:00,3590,101.6574793
2018-08-12 18:00:00+00:00,3670,103.922827
2018-08-12 19:00:00+00:00,3840,108.7366909
2018-08-12 20:00:00+00:00,3830,108.4535224
2018-08-12 21:00:00+00:00,3747.5,106.1173826
2018-08-12 22:00:00+00:00,3907.5,110.6480781
2018-08-12 23:00:00+00:00,4042.5,114.4708523
2018-08-13 00:00:00+00:00,4077.5,115.461942
2018-08-13 01:00:00+00:00,4047.5,114.6124366
2018-08-13 02:00:00+00:00,4127.5,116.8777843
2018-08-13 03:00:00+00:00,4020,113.8337233
2018-08-13 04:00:00+00:00,4125,116.8069922
2018-08-13 05:00:00+00:00,4097.5,116.0282789
2018-08-13 06:00:00+00:00,4092.5,115.8866947
2018-08-13 07:00:00+00:00,3930,111.2852071
2018-08-13 08:00:00+00:00,3865,109.4446121
2018-08-13 09:00:00+00:00,3925,111.1436229
2018-08-13 10:00:00+00:00,3787.5,107.2500565
2018-08-13 11:00:00+00:00,3830,108.4535224
2018-08-13 12:00:00+00:00,3987.5,112.9134258
2018-08-13 13:00:00+00:00,3820,108.170354
2018-08-13 14:00:00+00:00,3885,110.010949
2018-08-13 15:00:00+00:00,3630,102.7901531
2018-08-13 16:00:00+00:00,3602.5,102.0114398
2018-08-13 17:00:00+00:00,3675,104.0644112
2018-08-13 18:00:00+00:00,3425,96.98519958
2018-08-13 19:00:00+00:00,3480,98.54262614
2018-08-13 20:00:00+00:00,3582.5,101.4451029
2018-08-13 21:00:00+00:00,3547.5,100.4540133
2018-08-13 22:00:00+00:00,3707.5,104.9847087
2018-08-13 23:00:00+00:00,3830,108.4535224
2018-08-14 00:00:00+00:00,3775,106.8960959
2018-08-14 01:00:00+00:00,3935,111.4267913
2018-08-14 02:00:00+00:00,3857.5,109.2322357
2018-08-14 03:00:00+00:00,3710,105.0555009
2018-08-14 04:00:00+00:00,3825,108.3119382
2018-08-14 05:00:00+00:00,3885,110.010949
2018-08-14 06:00:00+00:00,3722.5,105.4094614
2018-08-14 07:00:00+00:00,3695,104.6307482
2018-08-14 08:00:00+00:00,3592.5,101.7282714
2018-08-14 09:00:00+00:00,3632.5,102.8609452
2018-08-14 10:00:00+00:00,3652.5,103.4272822
2018-08-14 11:00:00+00:00,3607.5,102.1530241
2018-08-14 12:00:00+00:00,3490,98.82579461
2018-08-14 13:00:00+00:00,3670,103.922827
2018-08-14 14:00:00+00:00,3522.5,99.74609212
2018-08-14 15:00:00+00:00,3352.5,94.9322282
2018-08-14 16:00:00+00:00,3365,95.28618878
2018-08-14 17:00:00+00:00,3565,100.9495581
2018-08-14 18:00:00+00:00,3480,98.54262614
2018-08-14 19:00:00+00:00,3370,95.42777302
2018-08-14 20:00:00+00:00,3405,96.41886265
2018-08-14 21:00:00+00:00,3462.5,98.04708132
2018-08-14 22:00:00+00:00,3372.5,95.49856513
2018-08-14 23:00:00+00:00,3595,101.7990635
2018-08-15 00:00:00+00:00,3647.5,103.2856979
2018-08-15 01:00:00+00:00,3557.5,100.7371818
2018-08-15 02:00:00+00:00,3622.5,102.5777768
2018-08-15 03:00:00+00:00,3437.5,97.33916016
2018-08-15 04:00:00+00:00,3640,103.0733216
2018-08-15 05:00:00+00:00,3625,102.6485689
2018-08-15 06:00:00+00:00,3500,99.10896307
2018-08-15 07:00:00+00:00,3502.5,99.17975519
2018-08-15 08:00:00+00:00,3470,98.25945767
2018-08-15 09:00:00+00:00,3430,97.12678381
2018-08-15 10:00:00+00:00,3435,97.26836804
2018-08-15 11:00:00+00:00,3562.5,100.878766
2018-08-15 12:00:00+00:00,3647.5,103.2856979
2018-08-15 13:00:00+00:00,3472.5,98.33024979
2018-08-15 14:00:00+00:00,3562.5,100.878766
2018-08-15 15:00:00+00:00,3502.5,99.17975519
2018-08-15 16:00:00+00:00,3455,97.83470498
2018-08-15 17:00:00+00:00,3667.5,103.8520349
2018-08-15 18:00:00+00:00,3662.5,103.7104506
2018-08-15 19:00:00+00:00,3625,102.6485689
2018-08-15 20:00:00+00:00,3547.5,100.4540133
2018-08-15 21:00:00+00:00,3632.5,102.8609452
2018-08-15 22:00:00+00:00,3825,108.3119382
2018-08-15 23:00:00+00:00,3732.5,105.6926299
2018-08-16 00:00:00+00:00,3792.5,107.3916407
2018-08-16 01:00:00+00:00,3722.5,105.4094614
2018-08-16 02:00:00+00:00,3755,106.329759
2018-08-16 03:00:00+00:00,3810,107.8871855
2018-08-16 04:00:00+00:00,3782.5,107.1084722
2018-08-16 05:00:00+00:00,3792.5,107.3916407
2018-08-16 06:00:00+00:00,3822.5,108.2411461
2018-08-16 07:00:00+00:00,3802.5,107.6748092
2018-08-16 08:00:00+00:00,3722.5,105.4094614
2018-08-16 09:00:00+00:00,3687.5,104.4183718
2018-08-16 10:00:00+00:00,3662.5,103.7104506
2018-08-16 11:00:00+00:00,3860,109.3030278
2018-08-16 12:00:00+00:00,3820,108.170354
2018-08-16 13:00:00+00:00,3883.333333,109.9637543
2018-08-16 14:00:00+00:00,3910,110.7188702
2018-08-16 15:00:00+00:00,3780,107.0376801
2018-08-16 16:00:00+00:00,3760,106.4713432
2018-08-16 17:00:00+00:00,3862.5,109.37382
2018-08-16 18:00:00+00:00,3780,107.0376801
2018-08-16 19:00:00+00:00,3700,104.7723324
2018-08-16 20:00:00+00:00,3902.5,110.5064938
2018-08-16 21:00:00+00:00,3775,106.8960959
2018-08-16 22:00:00+00:00,3750,106.1881747
2018-08-16 23:00:00+00:00,3870,109.5861963
2018-08-17 00:00:00+00:00,3952.5,111.9223362
2018-08-17 01:00:00+00:00,3782.5,107.1084722
2018-08-17 02:00:00+00:00,3795,107.4624328
2018-08-17 03:00:00+00:00,3710,105.0555009
2018-08-17 04:00:00+00:00,3647.5,103.2856979
2018-08-17 05:00:00+00:00,3775,106.8960959
2018-08-17 06:00:00+00:00,3685,104.3475797
2018-08-17 07:00:00+00:00,3660,103.6396585
2018-08-17 08:00:00+00:00,3697.5,104.7015403
2018-08-17 09:00:00+00:00,3617.5,102.4361925
2018-08-17 10:00:00+00:00,3480,98.54262614
2018-08-17 11:00:00+00:00,3675,104.0644112
2018-08-17 12:00:00+00:00,3687.5,104.4183718
2018-08-17 13:00:00+00:00,3750,106.1881747
2018-08-17 14:00:00+00:00,3695,104.6307482
2018-08-17 15:00:00+00:00,3767.5,106.6837195
2018-08-17 16:00:00+00:00,3630,102.7901531
2018-08-17 17:00:00+00:00,3772.5,106.8253038
2018-08-17 18:00:00+00:00,3665,103.7812428
2018-08-17 19:00:00+00:00,3420,96.84361534
2018-08-17 20:00:00+00:00,3640,103.0733216
2018-08-17 21:00:00+00:00,3622.5,102.5777768
2018-08-17 22:00:00+00:00,3637.5,103.0025295
2018-08-17 23:00:00+00:00,3622.5,102.5777768
2018-08-18 00:00:00+00:00,3707.5,104.9847087
2018-08-18 01:00:00+00:00,3460,97.97628921
2018-08-18 02:00:00+00:00,3735,105.763422
2018-08-18 03:00:00+00:00,3602.5,102.0114398
2018-08-18 04:00:00+00:00,3557.5,100.7371818
2018-08-18 05:00:00+00:00,3577.5,101.3035187
2018-08-18 06:00:00+00:00,3442.5,97.48074439
2018-08-18 07:00:00+00:00,3350,94.86143608
2018-08-18 08:00:00+00:00,3325,94.15351492
2018-08-18 09:00:00+00:00,3300,93.44559375
2018-08-18 10:00:00+00:00,3350,94.86143608
2018-08-18 11:00:00+00:00,3372.5,95.49856513
2018-08-18 12:00:00+00:00,3577.5,101.3035187
2018-08-18 13:00:00+00:00,3510,99.39213154
2018-08-18 14:00:00+00:00,3562.5,100.878766
2018-08-18 15:00:00+00:00,3680,104.2059955
2018-08-18 16:00:00+00:00,3675,104.0644112
2018-08-18 17:00:00+00:00,3552.5,100.5955975
2018-08-18 18:00:00+00:00,3882.5,109.9401569
2018-08-18 19:00:00+00:00,3772.5,106.8253038
2018-08-18 20:00:00+00:00,3872.5,109.6569884
2018-08-18 21:00:00+00:00,3802.5,107.6748092
2018-08-18 22:00:00+00:00,3730,105.6218378
2018-08-18 23:00:00+00:00,3840,108.7366909
2018-08-19 00:00:00+00:00,3762.5,106.5421353
2018-08-19 01:00:00+00:00,3847.5,108.9490673
2018-08-19 02:00:00+00:00,3920,111.0020386
2018-08-19 03:00:00+00:00,3737.5,105.8342141
2018-08-19 04:00:00+00:00,3740,105.9050063
2018-08-19 05:00:00+00:00,3670,103.922827
2018-08-19 06:00:00+00:00,3722.5,105.4094614
2018-08-19 07:00:00+00:00,3642.5,103.1441137
2018-08-19 08:00:00+00:00,3607.5,102.1530241
2018-08-19 09:00:00+00:00,3612.5,102.2946083
2018-08-19 10:00:00+00:00,3560,100.8079739
2018-08-19 11:00:00+00:00,3680,104.2059955
2018-08-19 12:00:00+00:00,3740,105.9050063
2018-08-19 13:00:00+00:00,3875,109.7277805
2018-08-19 14:00:00+00:00,3907.5,110.6480781
2018-08-19 15:00:00+00:00,4115,116.5238237
2018-08-19 16:00:00+00:00,4080,115.5327341
2018-08-19 17:00:00+00:00,4137.5,117.1609528
2018-08-19 18:00:00+00:00,4182.5,118.4352109
2018-08-19 19:00:00+00:00,4420,125.1604619
2018-08-19 20:00:00+00:00,4470,126.5763043
2018-08-19 21:00:00+00:00,4505,127.5673939
2018-08-19 22:00:00+00:00,4602.5,130.3282864
2018-08-19 23:00:00+00:00,4485,127.001057
2018-08-20 00:00:00+00:00,4570,129.4079889
2018-08-20 01:00:00+00:00,4555,128.9832362
2018-08-20 02:00:00+00:00,4637.5,131.3193761
2018-08-20 03:00:00+00:00,4720,133.6555159
2018-08-20 04:00:00+00:00,4825,136.6287848
2018-08-20 05:00:00+00:00,4720,133.6555159
2018-08-20 06:00:00+00:00,4790,135.6376952
2018-08-20 07:00:00+00:00,4810,136.2040321
2018-08-20 08:00:00+00:00,4952.5,140.2391827
2018-08-20 09:00:00+00:00,5012.5,141.9381935
2018-08-20 10:00:00+00:00,5080,143.8495807
2018-08-20 11:00:00+00:00,5235,148.2386919
2018-08-20 12:00:00+00:00,5390,152.6278031
2018-08-20 13:00:00+00:00,5547.5,157.0877065
2018-08-20 14:00:00+00:00,5710,161.689194
2018-08-20 15:00:00+00:00,5867.5,166.1490974
2018-08-20 16:00:00+00:00,6042.5,171.1045455
2018-08-20 17:00:00+00:00,6277.5,177.7590045
2018-08-20 18:00:00+00:00,6487.5,183.7055423
2018-08-20 19:00:00+00:00,6645,188.1654456
2018-08-20 20:00:00+00:00,6775,191.8466357
2018-08-20 21:00:00+00:00,6912.5,195.7402021
2018-08-20 22:00:00+00:00,7012.5,198.5718867
2018-08-20 23:00:00+00:00,7150,202.4654531
2018-08-21 00:00:00+00:00,7250,205.2971378
2018-08-21 01:00:00+00:00,7377.5,208.9075357
2018-08-21 02:00:00+00:00,7497.5,212.3055573
2018-08-21 03:00:00+00:00,7607.5,215.4204104
2018-08-21 04:00:00+00:00,7710,218.3228872
2018-08-21 05:00:00+00:00,7812.5,221.225364
2018-08-21 06:00:00+00:00,7920,224.269425
2018-08-21 07:00:00+00:00,8025,227.2426939
2018-08-21 08:00:00+00:00,8135,230.357547
2018-08-21 09:00:00+00:00,8252.5,233.6847765
2018-08-21 10:00:00+00:00,8370,237.012006
2018-08-21 11:00:00+00:00,8480,240.1268591
2018-08-21 12:00:00+00:00,8587.5,243.1709201
2018-08-21 13:00:00+00:00,8702.5,246.4273575
2018-08-21 14:00:00+00:00,8810,249.4714185
2018-08-21 15:00:00+00:00,8935,253.0110243
2018-08-21 16:00:00+00:00,9032.5,255.7719168
2018-08-21 17:00:00+00:00,9135,258.6743936
2018-08-21 18:00:00+00:00,9232.5,261.4352862
2018-08-21 19:00:00+00:00,9325,264.0545945
2018-08-21 20:00:00+00:00,9420,266.7446949
2018-08-21 21:00:00+00:00,9497.5,268.9392505
2018-08-21 22:00:00+00:00,9592.5,271.6293509
2018-08-21 23:00:00+00:00,9707.5,274.8857883
2018-08-22 00:00:00+00:00,9797.5,277.4343045
2018-08-22 01:00:00+00:00,9900,280.3367813
2018-08-22 02:00:00+00:00,9980,282.602129
2018-08-22 03:00:00+00:00,10075,285.2922294
2018-08-22 04:00:00+00:00,10150,287.4159929
2018-08-22 05:00:00+00:00,10250,290.2476776
2018-08-22 06:00:00+00:00,10325,292.3714411
2018-08-22 07:00:00+00:00,10425,295.2031257
2018-08-22 08:00:00+00:00,10500,297.3268892
2018-08-22 09:00:00+00:00,10600,300.1585739
2018-08-22 10:00:00+00:00,10675,302.2823374
2018-08-22 11:00:00+00:00,10750,304.4061009
2018-08-22 12:00:00+00:00,10800,305.8219432
2018-08-22 13:00:00+00:00,10900,308.6536279
2018-08-22 14:00:00+00:00,11000,311.4853125
2018-08-22 15:00:00+00:00,11100,314.3169972
2018-08-22 16:00:00+00:00,11200,317.1486818
2018-08-22 17:00:00+00:00,11275,319.2724453
2018-08-22 18:00:00+00:00,11375,322.10413
2018-08-22 19:00:00+00:00,11450,324.2278935
2018-08-22 20:00:00+00:00,11500,325.6437358
2018-08-22 21:00:00+00:00,11575,327.7674993
2018-08-22 22:00:00+00:00,11600,328.4754205
2018-08-22 23:00:00+00:00,11650,329.8912628
2018-08-23 00:00:00+00:00,11700,331.3071051
