dateTime,value,discharge_m3s
10/22/2013,20.4,0.57766367
10/23/2013,17.9,0.506871554
10/24/2013,15.6,0.441742807
10/25/2013,13,0.368119006
10/26/2013,12.2,0.345465528
10/27/2013,10.2,0.288831835
10/28/2013,9.53,0.269859548
10/29/2013,9.05,0.256267462
10/30/2013,8.91,0.252303103
10/31/2013,9.4,0.266178358
11/1/2013,13.9,0.393604168
11/2/2013,15.2,0.430416068
11/3/2013,16.5,0.467227969
11/4/2013,17.1,0.484218077
11/5/2013,14.1,0.399267537
11/6/2013,12.3,0.348297213
11/7/2013,13.1,0.37095069
11/8/2013,18.3,0.518198293
11/9/2013,24,0.679604318
11/10/2013,22.9,0.648455787
11/11/2013,17.7,0.501208185
11/12/2013,15.1,0.427584384
11/13/2013,12.6,0.356792267
11/14/2013,10.8,0.305821943
11/15/2013,11.8,0.33413879
11/16/2013,25.7,0.727742957
11/17/2013,36.4,1.030733216
11/18/2013,42.9,1.214792719
11/19/2013,75.1,2.126595179
11/20/2013,56.4,1.597070148
11/21/2013,37.5,1.061881747
11/22/2013,29.3,0.829683605
11/23/2013,23.5,0.665445895
11/24/2013,21.6,0.611643886
11/25/2013,20.1,0.569168616
11/26/2013,217,6.14475571
11/27/2013,304,8.608321364
11/28/2013,164,4.643962841
11/29/2013,86.8,2.457902284
11/30/2013,61,1.727327642
12/1/2013,48,1.359208636
12/2/2013,41.6,1.177980818
12/3/2013,37.5,1.061881747
12/4/2013,41.1,1.163822395
12/5/2013,52.6,1.489466131
12/6/2013,144,4.077625909
12/7/2013,277,7.843766506
12/8/2013,159,4.502378608
12/9/2013,115,3.256437358
12/10/2013,98.3,2.78354602
12/11/2013,86.5,2.44940723
12/12/2013,71.4,2.021822847
12/13/2013,56.8,1.608396886
12/14/2013,48.6,1.376198744
12/15/2013,45.2,1.279921466
12/16/2013,42.9,1.214792719
12/17/2013,42.2,1.194970926
12/18/2013,37.9,1.073208486
12/19/2013,34.5,0.976931207
12/20/2013,33.1,0.937287622
12/21/2013,33,0.934455938
12/22/2013,627,17.75466281
12/23/2013,1030,29.16635199
12/24/2013,425,12.0346598
12/25/2013,225,6.371290483
12/26/2013,155,4.389111222
12/27/2013,119,3.369704744
12/28/2013,460,13.02574943
12/29/2013,910,25.7683304
12/30/2013,488,13.81862114
12/31/2013,261,7.390696961
1/1/2014,203,5.748319858
1/2/2014,427,12.09129349
1/3/2014,367,10.3922827
1/4/2014,219,6.201389404
1/5/2014,171,4.842180767
1/6/2014,149,4.219210142
1/7/2014,120,3.398021591
1/8/2014,101,2.860001506
1/9/2014,91.9,2.602318202
1/10/2014,88.1,2.494714185
1/11/2014,176,4.983765
1/12/2014,208,5.889904091
1/13/2014,186,5.266933466
1/14/2014,313,8.863172983
1/15/2014,221,6.258023097
1/16/2014,147,4.162576449
1/17/2014,116,3.284754205
1/18/2014,92.7,2.624971679
1/19/2014,81.3,2.302159628
1/20/2014,73.2,2.072793171
1/21/2014,67.2,1.902892091
1/22/2014,59.5,1.684852372
1/23/2014,53.9,1.526278031
1/24/2014,50.1,1.418674014
1/25/2014,49.2,1.393188852
1/26/2014,49.6,1.404515591
1/27/2014,51.3,1.45265423
1/28/2014,59.6,1.687684057
1/29/2014,66.8,1.891565352
1/30/2014,62.8,1.778297966
1/31/2014,64.7,1.832099975
2/1/2014,65.6,1.857585136
2/2/2014,61.6,1.74431775
2/3/2014,94.1,2.664615264
2/4/2014,137,3.879407983
2/5/2014,430,12.17624403
2/6/2014,431,12.20456088
2/7/2014,253,7.164162188
2/8/2014,179,5.06871554
2/9/2014,140,3.964358523
2/10/2014,115,3.256437358
2/11/2014,161,4.559012301
2/12/2014,1400,39.64358523
2/13/2014,939,26.58951895
2/14/2014,483,13.6770369
2/15/2014,269,7.617231733
2/16/2014,203,5.748319858
2/17/2014,166,4.700596534
2/18/2014,141,3.992675369
2/19/2014,126,3.567922671
2/20/2014,112,3.171486818
2/21/2014,545,15.43268139
2/22/2014,696,19.70852523
2/23/2014,433,12.26119457
2/24/2014,361,10.22238162
2/25/2014,265,7.503964347
2/26/2014,781,22.11545719
2/27/2014,696,19.70852523
2/28/2014,370,10.47723324
3/1/2014,250,7.079211648
3/2/2014,201,5.691686165
3/3/2014,172,4.870497614
3/4/2014,151,4.275843835
3/5/2014,163,4.615645994
3/6/2014,158,4.474061762
3/7/2014,199,5.635052472
3/8/2014,179,5.06871554
3/9/2014,134,3.794457443
3/10/2014,109,3.086536279
3/11/2014,125,3.539605824
3/12/2014,526,14.89466131
3/13/2014,465,13.16733367
3/14/2014,236,6.682775796
3/15/2014,165,4.672279688
3/16/2014,276,7.815449659
3/17/2014,295,8.353469745
3/18/2014,191,5.408517699
3/19/2014,140,3.964358523
3/20/2014,114,3.228120511
3/21/2014,95.8,2.712753904
3/22/2014,83.1,2.353129952
3/23/2014,75.9,2.149248656
3/24/2014,103,2.916635199
3/25/2014,97.9,2.772219281
3/26/2014,71.7,2.030317901
3/27/2014,60.5,1.713169219
3/28/2014,1720,48.70497614
3/29/2014,2190,62.01389404
3/30/2014,1080,30.58219432
3/31/2014,460,13.02574943
4/1/2014,282,7.985350739
4/2/2014,227,6.427924176
4/3/2014,190,5.380200852
4/4/2014,167,4.728913381
4/5/2014,292,8.268519205
4/6/2014,294,8.325152898
4/7/2014,229,6.48455787
4/8/2014,176,4.983765
4/9/2014,195,5.521785085
4/10/2014,176,4.983765
4/11/2014,124,3.511288977
4/12/2014,101,2.860001506
4/13/2014,87.2,2.469229023
4/14/2014,316,8.948123523
4/15/2014,2220,62.86339943
4/16/2014,834,23.61625006
4/17/2014,350,9.910896307
4/18/2014,309,8.749905597
4/19/2014,398,11.27010494
4/20/2014,249,7.050894801
4/21/2014,173,4.89881446
4/22/2014,140,3.964358523
4/23/2014,125,3.539605824
4/24/2014,107,3.029902585
4/25/2014,88.2,2.497545869
4/26/2014,73.4,2.07845654
4/27/2014,63.8,1.806614813
4/28/2014,57.5,1.628218679
4/29/2014,1140,32.28120511
4/30/2014,1760,49.83765
5/1/2014,825,23.36139844
5/2/2014,349,9.882579461
5/3/2014,199,5.635052472
5/4/2014,145,4.105942756
5/5/2014,111,3.143169972
5/6/2014,88.3,2.500377554
5/7/2014,71.5,2.024654531
5/8/2014,59.9,1.696179111
5/9/2014,115,3.256437358
5/10/2014,2160,61.16438864
5/11/2014,1150,32.56437358
5/12/2014,498,14.1017896
5/13/2014,348,9.854262614
5/14/2014,331,9.372876222
5/15/2014,608,17.21664273
5/16/2014,303,8.580004517
5/17/2014,199,5.635052472
5/18/2014,153,4.332477529
5/19/2014,122,3.454655284
5/20/2014,100,2.831684659
5/21/2014,84,2.378615114
5/22/2014,70.3,1.990674315
5/23/2014,60.2,1.704674165
5/24/2014,50.8,1.438495807
5/25/2014,44.8,1.268594727
5/26/2014,39.5,1.11851544
5/27/2014,35.8,1.013743108
5/28/2014,67.5,1.911387145
5/29/2014,1160,32.84754205
5/30/2014,2580,73.05746421
5/31/2014,2010,56.91686165
6/1/2014,1210,34.26338438
6/2/2014,1360,38.51091137
6/3/2014,996,28.20357921
6/4/2014,547,15.48931509
6/5/2014,254,7.192479034
6/6/2014,182,5.15366608
6/7/2014,140,3.964358523
6/8/2014,112,3.171486818
6/9/2014,87.7,2.483387446
6/10/2014,182,5.15366608
6/11/2014,373,10.56218378
6/12/2014,257,7.277429574
6/13/2014,130,3.681190057
6/14/2014,127,3.596239517
6/15/2014,191,5.408517699
6/16/2014,91.6,2.593823148
6/17/2014,62,1.755644489
6/18/2014,45.7,1.294079889
6/19/2014,58.9,1.667862264
6/20/2014,64.9,1.837763344
6/21/2014,61,1.727327642
6/22/2014,50.3,1.424337384
6/23/2014,39,1.104357017
6/24/2014,50.3,1.424337384
6/25/2014,87.2,2.469229023
6/26/2014,202,5.720003012
6/27/2014,594,16.82020688
6/28/2014,284,8.041984432
6/29/2014,192,5.436834546
6/30/2014,110,3.114853125
7/1/2014,73,2.067129801
7/2/2014,52.6,1.489466131
7/3/2014,41.8,1.183644188
7/4/2014,37.1,1.050555009
7/5/2014,29.8,0.843842028
7/6/2014,25.8,0.730574642
7/7/2014,23.4,0.66261421
7/8/2014,21.8,0.617307256
7/9/2014,21.4,0.605980517
7/10/2014,22.2,0.628633994
7/11/2014,37.1,1.050555009
7/12/2014,90.2,2.554179563
7/13/2014,62.7,1.775466281
7/14/2014,59.8,1.693347426
7/15/2014,76.9,2.177565503
7/16/2014,181,5.125349233
7/17/2014,122,3.454655284
7/18/2014,71.6,2.027486216
7/19/2014,209,5.918220938
7/20/2014,261,7.390696961
7/21/2014,831,23.53129952
7/22/2014,325,9.202975142
7/23/2014,454,12.85584835
7/24/2014,210,5.946537784
7/25/2014,138,3.90772483
7/26/2014,86.3,2.443743861
7/27/2014,62.4,1.766971227
7/28/2014,47.5,1.345050213
7/29/2014,37.9,1.073208486
7/30/2014,32.4,0.91746583
7/31/2014,27.2,0.770218227
8/1/2014,23.5,0.665445895
8/2/2014,22.1,0.62580231
8/3/2014,25.6,0.724911273
8/4/2014,262,7.419013807
8/5/2014,90.7,2.568337986
8/6/2014,64.8,1.834931659
8/7/2014,86.5,2.44940723
8/8/2014,41.5,1.175149134
8/9/2014,37.2,1.053386693
8/10/2014,60.9,1.724495957
8/11/2014,47.6,1.347881898
8/12/2014,40.5,1.146832287
8/13/2014,22.3,0.631465679
8/14/2014,16.2,0.458732915
8/15/2014,12.9,0.365287321
8/16/2014,11.1,0.314316997
8/17/2014,10.1,0.286000151
8/18/2014,11.2,0.317148682
8/19/2014,11.8,0.33413879
8/20/2014,10.9,0.308653628
8/21/2014,10.4,0.294495205
8/22/2014,9.67,0.273823907
8/23/2014,12.3,0.348297213
8/24/2014,11.9,0.336970474
8/25/2014,9.83,0.278354602
8/26/2014,8.98,0.254285282
8/27/2014,8.56,0.242392207
8/28/2014,8.44,0.238994185
8/29/2014,8.14,0.230499131
8/30/2014,8.74,0.247489239
8/31/2014,10.5,0.297326889
9/1/2014,10.6,0.300158574
9/2/2014,18.1,0.512534923
9/3/2014,21.4,0.605980517
9/4/2014,18.1,0.512534923
9/5/2014,18.9,0.535188401
9/6/2014,16.4,0.464396284
9/7/2014,27.1,0.767386543
9/8/2014,23.3,0.659782526
9/9/2014,19.6,0.555010193
9/10/2014,17.8,0.504039869
9/11/2014,14.7,0.416257645
9/12/2014,13.3,0.37661406
9/13/2014,14,0.396435852
9/14/2014,14,0.396435852
9/15/2014,13.3,0.37661406
9/16/2014,11.3,0.319980366
9/17/2014,11.8,0.33413879
9/18/2014,61.4,1.738654381
9/19/2014,42.9,1.214792719
9/20/2014,24.3,0.688099372
9/21/2014,17.7,0.501208185
9/22/2014,14.6,0.41342596
9/23/2014,12.9,0.365287321
9/24/2014,10.3,0.29166352
9/25/2014,9.12,0.258249641
9/26/2014,8.38,0.237295174
9/27/2014,7.58,0.214641697
9/28/2014,7.69,0.21775655
9/29/2014,8.84,0.250320924
9/30/2014,8.7,0.246356565
10/1/2014,8.83,0.250037755
10/2/2014,8.86,0.250887261
10/3/2014,13.3,0.37661406
10/4/2014,22.2,0.628633994
10/5/2014,18.7,0.529525031
10/6/2014,17.6,0.4983765
10/7/2014,13,0.368119006
10/8/2014,10.3,0.29166352
10/9/2014,9,0.254851619
10/10/2014,8.31,0.235312995
10/11/2014,7.52,0.212942686
10/12/2014,7.04,0.1993506
10/13/2014,8.09,0.229083289
10/14/2014,39.9,1.129842179
10/15/2014,45.1,1.277089781
10/16/2014,29.6,0.838178659
10/17/2014,19.4,0.549346824
10/18/2014,14.2,0.402099222
10/19/2014,11.2,0.317148682
10/20/2014,9.88,0.279770444
10/21/2014,8.57,0.242675375
10/22/2014,7.44,0.210677339
10/23/2014,6.93,0.196235747
10/24/2014,6.35,0.179811976
10/25/2014,5.74,0.162538699
10/26/2014,5.69,0.161122857
10/27/2014,8.1,0.229366457
10/28/2014,5.76,0.163105036
10/29/2014,5.02,0.14215057
10/30/2014,4.81,0.136204032
10/31/2014,4.8,0.135920864
11/1/2014,4.61,0.130540663
11/2/2014,4.08,0.115532734
11/3/2014,4.35,0.123178283
11/4/2014,4.22,0.119497093
11/5/2014,5.37,0.152061466
11/6/2014,4.83,0.136770369
11/7/2014,4.38,0.124027788
11/8/2014,4.46,0.126293136
11/9/2014,4.46,0.126293136
11/10/2014,4.57,0.129407989
11/11/2014,4.64,0.131390168
11/12/2014,4.56,0.12912482
11/13/2014,5.04,0.142716907
11/14/2014,5.24,0.148380276
11/15/2014,5.55,0.157158499
11/16/2014,6,0.16990108
11/17/2014,8.36,0.236728838
11/18/2014,10.4,0.294495205
11/19/2014,15.2,0.430416068
11/20/2014,16.8,0.475723023
11/21/2014,13.6,0.385109114
11/22/2014,11.2,0.317148682
11/23/2014,12.9,0.365287321
11/24/2014,14.7,0.416257645
11/25/2014,16.5,0.467227969
11/26/2014,16.3,0.461564599
11/27/2014,14.1,0.399267537
11/28/2014,12.1,0.342633844
11/29/2014,10.4,0.294495205
11/30/2014,9.63,0.272691233
12/1/2014,9.4,0.266178358
12/2/2014,9.48,0.268443706
12/3/2014,10.5,0.297326889
12/4/2014,9.2,0.260514989
12/5/2014,9.25,0.261930831
12/6/2014,8.97,0.254002114
12/7/2014,8.75,0.247772408
12/8/2014,8.71,0.246639734
12/9/2014,8.71,0.246639734
12/10/2014,8.65,0.244940723
12/11/2014,8.49,0.240410028
12/12/2014,8.1,0.229366457
12/13/2014,8.13,0.230215963
12/14/2014,8.01,0.226817941
12/15/2014,7.9,0.223703088
12/16/2014,8.2,0.232198142
12/17/2014,8.77,0.248338745
12/18/2014,8.7,0.246356565
12/19/2014,24,0.679604318
12/20/2014,160,4.530695455
12/21/2014,139,3.936041676
12/22/2014,180,5.097032387
12/23/2014,228,6.456241023
12/24/2014,606,17.16000903
12/25/2014,327,9.259608836
12/26/2014,157,4.445744915
12/27/2014,163,4.615645994
12/28/2014,508,14.38495807
12/29/2014,332,9.401193069
12/30/2014,204,5.776636705
12/31/2014,130,3.681190057
1/1/2015,90.6,2.565506301
1/2/2015,72.1,2.041644639
1/3/2015,193,5.465151392
1/4/2015,463,13.11069997
1/5/2015,371,10.50555009
1/6/2015,191,5.408517699
1/7/2015,126,3.567922671
1/8/2015,91.6,2.593823148
1/9/2015,73.1,2.069961486
1/10/2015,63.2,1.789624705
1/11/2015,56.3,1.594238463
1/12/2015,55.5,1.571584986
1/13/2015,58.7,1.662198895
1/14/2015,52,1.472476023
1/15/2015,70.6,1.999169369
1/16/2015,142,4.020992216
1/17/2015,119,3.369704744
1/18/2015,80.9,2.290832889
1/19/2015,61.5,1.741486065
1/20/2015,50.8,1.438495807
1/21/2015,45,1.274258097
1/22/2015,49.8,1.41017896
1/23/2015,1820,51.5366608
1/24/2015,1070,30.29902585
1/25/2015,487,13.79030429
1/26/2015,248,7.022577955
1/27/2015,180,5.097032387
1/28/2015,139,3.936041676
1/29/2015,112,3.171486818
1/30/2015,94.3,2.670278634
1/31/2015,80.8,2.288001205
2/1/2015,77.1,2.183228872
2/2/2015,102,2.888318352
2/3/2015,83.3,2.358793321
2/4/2015,98.4,2.786377705
2/5/2015,281,7.957033892
2/6/2015,226,6.39960733
2/7/2015,138,3.90772483
2/8/2015,103,2.916635199
2/9/2015,86.2,2.440912176
2/10/2015,72.9,2.064298117
2/11/2015,61.7,1.747149435
2/12/2015,54,1.529109716
2/13/2015,48.5,1.37336706
2/14/2015,43.6,1.234614511
2/15/2015,41.5,1.175149134
2/16/2015,40.3,1.141168918
2/17/2015,53.9,1.526278031
2/18/2015,71.2,2.016159477
2/19/2015,62.6,1.772634597
2/20/2015,48.8,1.381862114
2/21/2015,43.4,1.228951142
2/22/2015,41.4,1.172317449
2/23/2015,52.9,1.497961185
2/24/2015,106,3.001585739
2/25/2015,98,2.775050966
2/26/2015,154,4.360794375
2/27/2015,140,3.964358523
2/28/2015,88.5,2.506040923
3/1/2015,66.5,1.883070298
3/2/2015,104,2.944952046
3/3/2015,142,4.020992216
3/4/2015,121,3.426338438
3/5/2015,99,2.803367813
3/6/2015,79.1,2.239862565
3/7/2015,62.8,1.778297966
3/8/2015,52.5,1.486634446
3/9/2015,150,4.247526989
3/10/2015,1040,29.44952046
3/11/2015,1850,52.3861662
3/12/2015,1330,37.66140597
3/13/2015,1040,29.44952046
3/14/2015,993,28.11862867
3/15/2015,538,15.23446347
3/16/2015,304,8.608321364
3/17/2015,228,6.456241023
3/18/2015,184,5.210299773
3/19/2015,154,4.360794375
3/20/2015,131,3.709506904
3/21/2015,112,3.171486818
3/22/2015,482,13.64872006
3/23/2015,427,12.09129349
3/24/2015,226,6.39960733
3/25/2015,155,4.389111222
3/26/2015,123,3.482972131
3/27/2015,115,3.256437358
3/28/2015,92.9,2.630635048
3/29/2015,73.3,2.075624855
3/30/2015,64.9,1.837763344
3/31/2015,59,1.670693949
4/1/2015,53,1.500792869
4/2/2015,47.8,1.353545267
4/3/2015,43.6,1.234614511
4/4/2015,41.9,1.186475872
4/5/2015,40.9,1.158159026
4/6/2015,56.1,1.588575094
4/7/2015,79.6,2.254020989
4/8/2015,62.8,1.778297966
4/9/2015,45.7,1.294079889
4/10/2015,40.5,1.146832287
4/11/2015,85.3,2.415427014
4/12/2015,91.6,2.593823148
4/13/2015,532,15.06456239
4/14/2015,2010,56.91686165
4/15/2015,2760,78.15449659
4/16/2015,1200,33.98021591
4/17/2015,541,15.31941401
4/18/2015,409,11.58159026
4/19/2015,437,12.37446196
4/20/2015,266,7.532281193
4/21/2015,180,5.097032387
4/22/2015,132,3.73782375
4/23/2015,102,2.888318352
4/24/2015,84.1,2.381446798
4/25/2015,171,4.842180767
4/26/2015,378,10.70376801
4/27/2015,256,7.249112728
4/28/2015,492,13.93188852
4/29/2015,316,8.948123523
4/30/2015,204,5.776636705
5/1/2015,128,3.624556364
5/2/2015,87.4,2.474892392
5/3/2015,65.2,1.846258398
5/4/2015,52,1.472476023
5/5/2015,44.5,1.260099673
5/6/2015,39.9,1.129842179
5/7/2015,35.5,1.005248054
5/8/2015,32.2,0.91180246
5/9/2015,28.8,0.815525182
5/10/2015,26.1,0.739069696
5/11/2015,23.9,0.676772634
5/12/2015,23.5,0.665445895
5/13/2015,30.3,0.858000452
5/14/2015,23.8,0.673940949
5/15/2015,22,0.622970625
5/16/2015,808,22.88001205
5/17/2015,5850,165.6535526
5/18/2015,2730,77.3049912
5/19/2015,756,21.40753602
5/20/2015,554,15.68753301
5/21/2015,673,19.05723776
5/22/2015,2350,66.54458949
5/23/2015,1180,33.41387898
5/24/2015,403,11.41168918
5/25/2015,1380,39.0772483
5/26/2015,1940,54.93468239
5/27/2015,1300,36.81190057
5/28/2015,733,20.75624855
5/29/2015,1010,28.60001506
5/30/2015,531,15.03624554
5/31/2015,519,14.69644338
6/1/2015,302,8.551687671
6/2/2015,244,6.909310568
6/3/2015,176,4.983765
6/4/2015,132,3.73782375
6/5/2015,101,2.860001506
6/6/2015,80.1,2.268179412
6/7/2015,66.4,1.880238614
6/8/2015,56.7,1.605565202
6/9/2015,136,3.851091137
6/10/2015,157,4.445744915
6/11/2015,85.8,2.429585438
6/12/2015,68.8,1.948199046
6/13/2015,77.4,2.191723926
6/14/2015,231,6.541191563
6/15/2015,244,6.909310568
6/16/2015,161,4.559012301
6/17/2015,103,2.916635199
6/18/2015,65.3,1.849090082
6/19/2015,46.4,1.313901682
6/20/2015,37.6,1.064713432
6/21/2015,32.9,0.931624253
6/22/2015,30.1,0.852337082
6/23/2015,43.9,1.243109565
6/24/2015,99.4,2.814694551
6/25/2015,277,7.843766506
6/26/2015,365,10.33564901
6/27/2015,314,8.89148983
6/28/2015,134,3.794457443
6/29/2015,186,5.266933466
6/30/2015,201,5.691686165
7/1/2015,112,3.171486818
7/2/2015,73.3,2.075624855
7/3/2015,54.1,1.531941401
7/4/2015,41.6,1.177980818
7/5/2015,76.2,2.15774371
7/6/2015,562,15.91406778
7/7/2015,207,5.861587245
7/8/2015,95.7,2.709922219
7/9/2015,55.4,1.568753301
7/10/2015,37.5,1.061881747
7/11/2015,30.2,0.855168767
7/12/2015,24,0.679604318
7/13/2015,20.8,0.588990409
7/14/2015,18.6,0.526693347
7/15/2015,16.2,0.458732915
7/16/2015,14.4,0.407762591
7/17/2015,13.2,0.373782375
7/18/2015,11.9,0.336970474
7/19/2015,13.9,0.393604168
7/20/2015,38.6,1.093030278
7/21/2015,37.1,1.050555009
7/22/2015,22.6,0.639960733
7/23/2015,15.3,0.433247753
7/24/2015,12.3,0.348297213
7/25/2015,10.7,0.302990259
7/26/2015,17.5,0.495544815
7/27/2015,31.1,0.880653929
7/28/2015,20.5,0.580495355
7/29/2015,14.1,0.399267537
7/30/2015,12.1,0.342633844
7/31/2015,10.3,0.29166352
8/1/2015,9.61,0.272124896
8/2/2015,9.48,0.268443706
8/3/2015,8.4,0.237861511
8/4/2015,7.84,0.222004077
8/5/2015,7.39,0.209261496
8/6/2015,7.28,0.206146643
8/7/2015,7.24,0.205013969
8/8/2015,7.18,0.203314959
8/9/2015,12.4,0.351128898
8/10/2015,14.6,0.41342596
8/11/2015,12.7,0.359623952
8/12/2015,12.2,0.345465528
8/13/2015,9.78,0.27693876
8/14/2015,7.99,0.226251604
8/15/2015,6.8,0.192554557
8/16/2015,5.97,0.169051574
8/17/2015,7.49,0.212093181
8/18/2015,8.04,0.227667447
8/19/2015,9.2,0.260514989
8/20/2015,16,0.453069545
8/21/2015,16.3,0.461564599
8/22/2015,188,5.323567159
8/23/2015,91.9,2.602318202
8/24/2015,41.2,1.16665408
8/25/2015,24.1,0.682436003
8/26/2015,16.5,0.467227969
8/27/2015,12.5,0.353960582
8/28/2015,10.6,0.300158574
8/29/2015,9.05,0.256267462
8/30/2015,8.24,0.233330816
8/31/2015,7.35,0.208128822
9/1/2015,6.5,0.184059503
9/2/2015,5.73,0.162255531
9/3/2015,5.26,0.148946613
9/4/2015,5.13,0.145265423
9/5/2015,8.3,0.235029827
9/6/2015,53.1,1.503624554
9/7/2015,51.8,1.466812653
9/8/2015,27,0.764554858
9/9/2015,16.9,0.478554707
9/10/2015,16.2,0.458732915
9/11/2015,164,4.643962841
9/12/2015,116,3.284754205
9/13/2015,77,2.180397188
9/14/2015,39.1,1.107188702
9/15/2015,24.2,0.685267688
9/16/2015,18.1,0.512534923
9/17/2015,14.5,0.410594276
9/18/2015,12.1,0.342633844
9/19/2015,10.9,0.308653628
9/20/2015,9.6,0.271841727
9/21/2015,8.83,0.250037755
9/22/2015,8.31,0.235312995
9/23/2015,7.5,0.212376349
9/24/2015,7.48,0.211810013
9/25/2015,8.01,0.226817941
9/26/2015,12.1,0.342633844
9/27/2015,8.85,0.250604092
9/28/2015,11.2,0.317148682
9/29/2015,15.9,0.450237861
9/30/2015,17.5,0.495544815
10/1/2015,14.9,0.421921014
10/2/2015,11.4,0.322812051
10/3/2015,9.5,0.269010043
10/4/2015,8.48,0.240126859
10/5/2015,7.73,0.218889224
10/6/2015,7.45,0.210960507
10/7/2015,6.86,0.194253568
10/8/2015,6.5,0.184059503
10/9/2015,6.06,0.17160009
10/10/2015,5.05,0.143000075
10/11/2015,4.54,0.128558484
10/12/2015,4.1,0.116099071
10/13/2015,4.08,0.115532734
10/14/2015,3.88,0.109869365
10/15/2015,3.86,0.109303028
10/16/2015,4,0.113267386
10/17/2015,3.34,0.094578268
10/18/2015,3.06,0.086649551
10/19/2015,2.9,0.082118855
10/20/2015,2.61,0.07390697
10/21/2015,2.53,0.071641622
10/22/2015,2.46,0.069659443
10/23/2015,2.49,0.070508948
10/24/2015,2.57,0.072774296
10/25/2015,3.76,0.106471343
10/26/2015,169,4.785547074
10/27/2015,265,7.503964347
10/28/2015,164,4.643962841
10/29/2015,75.2,2.129426864
10/30/2015,43.3,1.226119457
10/31/2015,31.3,0.886317298
11/1/2015,136,3.851091137
11/2/2015,545,15.43268139
11/3/2015,287,8.126934972
11/4/2015,140,3.964358523
11/5/2015,87.5,2.477724077
11/6/2015,64.4,1.823604921
11/7/2015,62.6,1.772634597
11/8/2015,471,13.33723474
11/9/2015,414,11.72317449
11/10/2015,207,5.861587245
11/11/2015,129,3.65287321
11/12/2015,92.1,2.607981571
11/13/2015,73.1,2.069961486
11/14/2015,56.8,1.608396886
11/15/2015,44.9,1.271426412
11/16/2015,39.5,1.11851544
11/17/2015,36.1,1.022238162
11/18/2015,375,10.61881747
11/19/2015,705,19.96337685
11/20/2015,380,10.7604017
11/21/2015,173,4.89881446
11/22/2015,119,3.369704744
11/23/2015,89.1,2.523031031
11/24/2015,70.3,1.990674315
11/25/2015,58.1,1.645208787
11/26/2015,51.1,1.446990861
11/27/2015,45.5,1.28841652
11/28/2015,42.1,1.192139242
11/29/2015,39.3,1.112852071
11/30/2015,37.2,1.053386693
12/1/2015,34.5,0.976931207
12/2/2015,37.8,1.070376801
12/3/2015,47.5,1.345050213
12/4/2015,42.3,1.197802611
12/5/2015,36.8,1.042059955
12/6/2015,32.1,0.908970776
12/7/2015,29.1,0.824020236
12/8/2015,27.1,0.767386543
12/9/2015,25.6,0.724911273
12/10/2015,24.4,0.690931057
12/11/2015,24.2,0.685267688
12/12/2015,23.6,0.66827758
12/13/2015,23.4,0.66261421
12/14/2015,32.1,0.908970776
12/15/2015,67.3,1.905723776
12/16/2015,107,3.029902585
12/17/2015,569,16.11228571
12/18/2015,291,8.240202358
12/19/2015,141,3.992675369
12/20/2015,88.7,2.511704293
12/21/2015,120,3.398021591
12/22/2015,1770,50.12081847
12/23/2015,2600,73.62380114
12/24/2015,1720,48.70497614
12/25/2015,1510,42.75843835
12/26/2015,1360,38.51091137
12/27/2015,704,19.93506
12/28/2015,500,14.1584233
12/29/2015,550,15.57426563
12/30/2015,722,20.44476324
12/31/2015,740,20.95446648
1/1/2016,467,13.22396736
1/2/2016,321,9.089707756
1/3/2016,250,7.079211648
1/4/2016,211,5.974854631
1/5/2016,178,5.040398693
1/6/2016,156,4.417428068
1/7/2016,140,3.964358523
1/8/2016,135,3.82277429
1/9/2016,134,3.794457443
1/10/2016,133,3.766140597
1/11/2016,110,3.114853125
1/12/2016,94.6,2.678773688
1/13/2016,87.3,2.472060707
1/14/2016,82.6,2.338971528
1/15/2016,333,9.429509915
1/16/2016,317,8.97644037
1/17/2016,188,5.323567159
1/18/2016,128,3.624556364
1/19/2016,102,2.888318352
1/20/2016,91.7,2.596654832
1/21/2016,105,2.973268892
1/22/2016,680,19.25545568
1/23/2016,369,10.44891639
1/24/2016,222,6.286339943
1/25/2016,168,4.757230227
1/26/2016,180,5.097032387
1/27/2016,1180,33.41387898
1/28/2016,755,21.37921918
1/29/2016,348,9.854262614
1/30/2016,245,6.937627415
1/31/2016,202,5.720003012
2/1/2016,176,4.983765
2/2/2016,166,4.700596534
2/3/2016,808,22.88001205
2/4/2016,661,18.7174356
2/5/2016,333,9.429509915
2/6/2016,232,6.569508409
2/7/2016,193,5.465151392
2/8/2016,165,4.672279688
2/9/2016,142,4.020992216
2/10/2016,123,3.482972131
2/11/2016,110,3.114853125
2/12/2016,104,2.944952046
2/13/2016,95,2.690100426
2/14/2016,85.4,2.418258699
2/15/2016,202,5.720003012
2/16/2016,621,17.58476173
2/17/2016,282,7.985350739
2/18/2016,176,4.983765
2/19/2016,132,3.73782375
2/20/2016,114,3.228120511
2/21/2016,104,2.944952046
2/22/2016,102,2.888318352
2/23/2016,295,8.353469745
2/24/2016,1510,42.75843835
2/25/2016,794,22.48357619
2/26/2016,374,10.59050063
2/27/2016,241,6.824360029
2/28/2016,195,5.521785085
2/29/2016,166,4.700596534
3/1/2016,146,4.134259602
3/2/2016,154,4.360794375
3/3/2016,138,3.90772483
3/4/2016,171,4.842180767
3/5/2016,171,4.842180767
